make,model,year,price,mileage,overall_rating,complaint_count,reliability_score,age,depreciation_rate,fuel_type,engine,transmission,accident,clean_title
AUDI,S5 3.0T PRESTIGE,2018,39000.0,44000.0,3.0,0.0,1.0,6,0.8999999999999999,Gasoline,354.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,Yes
PORSCHE,718 BOXSTER BASE,2017,45500.0,26000.0,3.0,3.0,0.9979536152796724,7,1.05,Gasoline,300.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,None reported,Yes
CHEVROLET,CORVETTE STINGRAY W/2LT,2020,76000.0,1800.0,3.0,0.0,1.0,4,0.6,Gasoline,490.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,Yes
LAMBORGHINI,URUS PEARL CAPSULE,2021,259991.0,3771.0,3.0,0.0,1.0,3,0.4499999999999999,Gasoline,"4L V-8 gasoline direct injection, DOHC, variable valve control,",Automatic,None reported,
MASERATI,QUATTROPORTE S,2012,26497.0,50000.0,3.0,0.0,1.0,12,1.7999999999999998,Gasoline,425.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,None reported,Yes
SUBARU,IMPREZA 2.0I,2018,16000.0,93000.0,3.0,0.0,1.0,6,0.8999999999999999,Gasoline,152.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,CVT Transmission,At least 1 accident or damage reported,Yes
MERCEDES-BENZ,AMG GT C,2020,129000.0,15000.0,3.0,0.0,1.0,4,0.6,Gasoline,550.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,None reported,Yes
MAZDA,MAZDA6 I TOURING,2016,15000.0,119500.0,3.0,0.0,1.0,8,1.2,Gasoline,184.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,None reported,Yes
PORSCHE,MACAN S,2016,36000.0,50000.0,3.0,16.0,0.9890859481582538,8,1.2,Gasoline,340.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,7-Speed A/T,None reported,Yes
PORSCHE,PANAMERA 4,2011,21500.0,85000.0,3.0,0.0,1.0,13,1.95,Gasoline,300.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,A/T,,
GENESIS,G70 3.3T ADVANCED,2019,29999.0,48000.0,3.0,0.0,1.0,5,0.75,Gasoline,365.0HP 3.3L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,Yes
JEEP,WRANGLER SPORT,2021,33400.0,11756.0,3.0,179.0,0.8778990450204638,3,0.4499999999999999,Gasoline,"2L I-4 gasoline direct injection, DOHC, intercooled turbo, engin",Automatic,At least 1 accident or damage reported,
AUDI,Q5 2.0T PREMIUM PLUS,2018,28500.0,50400.0,3.0,0.0,1.0,6,0.8999999999999999,Gasoline,252.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,None reported,Yes
BMW,335 I XDRIVE,2012,17500.0,153600.0,3.0,0.0,1.0,12,1.7999999999999998,Gasoline,300.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,6-Speed M/T,None reported,Yes
LAND,ROVER RANGE ROVER P530 SE,2023,164725.0,1869.0,3.0,0.0,1.0,1,0.15,Gasoline,4.4L V8 32V GDI DOHC Twin Turbo,Automatic,None reported,Yes
DODGE,DURANGO SRT 392,2022,64683.0,31917.0,3.0,0.0,1.0,2,0.3,Gasoline,475.0HP 6.4L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,Yes
BMW,M3 BASE,2016,50500.0,56235.0,3.0,5.0,0.9965893587994544,8,1.2,Gasoline,425.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,6-Speed M/T,None reported,Yes
FORD,FIESTA ST,2019,18300.0,28724.0,3.0,0.0,1.0,5,0.75,Gasoline,197.0HP 1.6L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,At least 1 accident or damage reported,Yes
LINCOLN,MKS BASE,2015,9500.0,124400.0,5.0,0.0,1.0,9,1.35,Gasoline,305.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,At least 1 accident or damage reported,Yes
CHEVROLET,TAHOE PREMIER,2020,46000.0,137000.0,3.0,0.0,1.0,4,0.6,Gasoline,355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,None reported,Yes
FERRARI,F430 BERLINETTA,2005,99999.0,38686.0,3.0,0.0,1.0,19,2.85,Gasoline,483.0HP 4.3L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,None reported,Yes
FORD,F-250 PLATINUM,2022,72900.0,6600.0,5.0,0.0,1.0,2,0.3,Gasoline,430.0HP 7.3L 8 Cylinder Engine Gasoline Fuel,10-Speed A/T,At least 1 accident or damage reported,Yes
MERCEDES-BENZ,SLK-CLASS SLK280 ROADSTER,2007,11500.0,67200.0,3.0,0.0,1.0,17,2.55,Gasoline,228.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,A/T,None reported,Yes
PORSCHE,MACAN,2021,51698.0,16554.0,3.0,3.0,0.9979536152796724,3,0.4499999999999999,Gasoline,2.0 Liter,Automatic,None reported,
BMW,X5 PHEV XDRIVE45E,2023,67900.0,15736.0,3.0,0.0,1.0,1,0.15,Plug-In Hybrid,389.0HP 3.0L Straight 6 Cylinder Engine Plug-In Electric/Gas,8-Speed A/T,None reported,Yes
MERCEDES-BENZ,E-CLASS E500,2005,5800.0,153460.0,3.0,0.0,1.0,19,2.85,Gasoline,302.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,Yes
ACURA,TL 3.7,2012,15051.0,70000.0,4.0,0.0,1.0,12,1.7999999999999998,Gasoline,305.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,Yes
HYUNDAI,EQUUS SIGNATURE,2011,9950.0,143898.0,3.0,0.0,1.0,13,1.95,Gasoline,378.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,None reported,Yes
MERCEDES-BENZ,SL-CLASS SL500 ROADSTER,2003,22000.0,26190.0,3.0,0.0,1.0,21,3.15,Gasoline,302.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,A/T,None reported,Yes
TOYOTA,LAND CRUISER BASE,2000,15900.0,209193.0,3.0,0.0,1.0,24,3.5999999999999996,Gasoline,230.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,A/T,None reported,Yes
RAM,2500 BIG HORN,2018,41688.0,27839.0,3.0,0.0,1.0,6,0.8999999999999999,Gasoline,6.4L V8 16V MPFI OHV,6-Speed Automatic,None reported,Yes
CHEVROLET,SILVERADO 2500 WT,2018,28499.0,141195.0,4.0,27.0,0.9815825375170532,6,0.8999999999999999,E85 Flex Fuel,6.0L V8 16V MPFI OHV Flexible Fuel,6-Speed Automatic,,
PORSCHE,MACAN S,2022,68500.0,20250.0,3.0,0.0,1.0,2,0.3,Gasoline,375.0HP 2.9L V6 Cylinder Engine Gasoline Fuel,7-Speed A/T,None reported,Yes
JEEP,GRAND CHEROKEE L LIMITED,2022,41599.0,18333.0,5.0,24.0,0.9836289222373806,2,0.3,Gasoline,3.6L V6 24V MPFI DOHC,8-Speed Automatic,None reported,
MERCEDES-BENZ,E-CLASS E 350,2014,29998.0,35000.0,3.0,0.0,1.0,10,1.5,Gasoline,302.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,7-Speed A/T,None reported,Yes
DODGE,MAGNUM BASE,2006,4000.0,133255.0,3.0,0.0,1.0,18,2.6999999999999997,Gasoline,250.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,None reported,Yes
PORSCHE,MACAN TURBO,2021,79998.0,14526.0,3.0,0.0,1.0,3,0.4499999999999999,Gasoline,2.9 Liter Turbo,Automatic,None reported,
MERCEDES-BENZ,E-CLASS E 550,2014,23500.0,43690.0,3.0,0.0,1.0,10,1.5,Gasoline,402.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,A/T,None reported,Yes
PORSCHE,MACAN S,2020,58598.0,29136.0,3.0,0.0,1.0,4,0.6,Gasoline,3.0 Liter Turbo,Automatic,None reported,
CADILLAC,XT5 LUXURY,2017,24590.0,72060.0,5.0,74.0,0.9495225102319236,7,1.05,Gasoline,3.6L V6 24V GDI DOHC,8-Speed Automatic,None reported,
TOYOTA,TUNDRA PLATINUM,2023,68500.0,8800.0,5.0,0.0,1.0,1,0.15,Gasoline,389.0HP 3.4L V6 Cylinder Engine Gasoline Fuel,A/T,None reported,Yes
NISSAN,VERSA 1.6 SL,2015,8250.0,85768.0,3.0,0.0,1.0,9,1.35,Gasoline,109.0HP 1.6L 4 Cylinder Engine Gasoline Fuel,CVT Transmission,At least 1 accident or damage reported,Yes
MERCEDES-BENZ,AMG GT 53 BASE,2022,110000.0,2235.0,3.0,0.0,1.0,2,0.3,Hybrid,429.0HP 3.0L Straight 6 Cylinder Engine Gasoline/Mild Electric Hybrid,Transmission w/Dual Shift Mode,None reported,Yes
BUICK,ENCLAVE AVENIR,2019,26772.0,121521.0,3.0,0.0,1.0,5,0.75,Gasoline,3.6L V6 24V GDI DOHC,9-Speed Automatic,None reported,Yes
PORSCHE,911 GT3,2015,144940.0,23700.0,3.0,0.0,1.0,9,1.35,Gasoline,475.0HP 3.8L Flat 6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,None reported,Yes
BMW,328 I,2013,11900.0,124000.0,3.0,0.0,1.0,11,1.65,Gasoline,230.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,A/T,None reported,Yes
ACURA,ILX PREMIUM PACKAGE,2018,20999.0,32260.0,3.0,0.0,1.0,6,0.8999999999999999,Gasoline,201.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,A/T,None reported,Yes
LEXUS,GX 460 BASE,2015,28000.0,92000.0,3.0,0.0,1.0,9,1.35,Gasoline,301.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,None reported,Yes
TOYOTA,LAND CRUISER BASE,2010,22500.0,269885.0,3.0,0.0,1.0,14,2.1,Gasoline,381.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,At least 1 accident or damage reported,Yes
CHEVROLET,CORVETTE BASE,2008,35900.0,51855.0,3.0,0.0,1.0,16,2.4,Gasoline,430.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,None reported,Yes
MAZDA,MAZDA6 I TOURING,2015,12900.0,124000.0,3.0,0.0,1.0,9,1.35,Gasoline,184.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,At least 1 accident or damage reported,Yes
JAGUAR,F-TYPE R,2015,52500.0,26000.0,3.0,0.0,1.0,9,1.35,Gasoline,550.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,Yes
AUDI,A3 2.0T PREMIUM,2018,25500.0,36500.0,3.0,0.0,1.0,6,0.8999999999999999,Gasoline,220.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,At least 1 accident or damage reported,Yes
CHEVROLET,CAMARO 2SS,2022,54900.0,1400.0,3.0,0.0,1.0,2,0.3,Gasoline,455.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,10-Speed A/T,None reported,Yes
JEEP,WRANGLER UNLIMITED SPORT S,2018,38500.0,17000.0,3.0,0.0,1.0,6,0.8999999999999999,Gasoline,285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,A/T,None reported,Yes
HONDA,CIVIC SPORT,2021,25698.0,42750.0,5.0,20.0,0.9863574351978172,3,0.4499999999999999,Gasoline,1.5L I4 16V GDI DOHC Turbo,Automatic CVT,None reported,Yes
PORSCHE,CAYMAN BASE,2011,30000.0,67998.0,3.0,0.0,1.0,13,1.95,Gasoline,265.0HP 2.9L Flat 6 Cylinder Engine Gasoline Fuel,6-Speed M/T,None reported,Yes
FORD,MUSTANG GT,2008,16000.0,64500.0,3.0,0.0,1.0,16,2.4,Gasoline,300.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,5-Speed M/T,At least 1 accident or damage reported,Yes
TOYOTA,FJ CRUISER BASE,2007,24900.0,102000.0,3.0,0.0,1.0,17,2.55,Gasoline,239.0HP 4.0L V6 Cylinder Engine Gasoline Fuel,6-Speed M/T,None reported,Yes
LAND,ROVER DISCOVERY SE,2004,15500.0,145000.0,3.0,0.0,1.0,20,3.0,Gasoline,217.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,A/T,None reported,Yes
PORSCHE,718 BOXSTER S,2018,55000.0,50000.0,3.0,0.0,1.0,6,0.8999999999999999,Gasoline,350.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,Yes
CHEVROLET,CORVETTE BASE,2004,25500.0,37622.0,3.0,0.0,1.0,20,3.0,Gasoline,350.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,A/T,None reported,Yes
TOYOTA,AVALON LIMITED,2006,9499.0,89987.0,3.0,0.0,1.0,18,2.6999999999999997,Gasoline,268.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,5-Speed A/T,None reported,Yes
INFINITI,QX80 BASE,2015,20470.0,136390.0,3.0,0.0,1.0,9,1.35,Gasoline,5.6L V8 32V GDI DOHC,7-Speed Automatic,None reported,Yes
CADILLAC,DEVILLE BASE,1994,2990.0,90000.0,3.0,0.0,1.0,30,4.5,–,–,A/T,At least 1 accident or damage reported,Yes
CHEVROLET,CAMARO 2SS,2015,33000.0,27000.0,3.0,0.0,1.0,9,1.35,Gasoline,426.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,None reported,Yes
JEEP,LIBERTY RENEGADE,2004,6500.0,144770.0,3.0,0.0,1.0,20,3.0,Gasoline,210.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,4-Speed A/T,At least 1 accident or damage reported,Yes
TOYOTA,4RUNNER TRAIL,2011,23500.0,157000.0,3.0,0.0,1.0,13,1.95,Gasoline,270.0HP 4.0L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,None reported,Yes
BMW,328 I XDRIVE,2010,8500.0,132000.0,3.0,0.0,1.0,14,2.1,Gasoline,230.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,At least 1 accident or damage reported,Yes
FORD,EXCURSION LIMITED ULTIMATE,2002,15000.0,137000.0,3.0,0.0,1.0,22,3.3,Diesel,250.0HP 7.3L 8 Cylinder Engine Diesel Fuel,4-Speed A/T,None reported,Yes
LEXUS,IS 300 BASE,2018,28000.0,50992.0,3.0,0.0,1.0,6,0.8999999999999999,Gasoline,260.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,Yes
CADILLAC,CTS PERFORMANCE,2010,12900.0,105760.0,3.0,0.0,1.0,14,2.1,Gasoline,270.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,None reported,Yes
LEXUS,LC 500 BASE,2018,68495.0,29800.0,3.0,0.0,1.0,6,0.8999999999999999,Gasoline,471.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,10-Speed A/T,None reported,Yes
BMW,540 I XDRIVE,2019,42000.0,21000.0,3.0,0.0,1.0,5,0.75,Gasoline,335.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,At least 1 accident or damage reported,Yes
CHEVROLET,CORVETTE BASE,1998,9900.0,152195.0,3.0,0.0,1.0,26,3.9,Gasoline,340.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,A/T,None reported,Yes
HUMMER,H2 BASE,2006,16900.0,169900.0,3.0,0.0,1.0,18,2.6999999999999997,Gasoline,325.0HP 6.0L 8 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,Yes
VOLVO,XC90 3.2,2008,6499.0,196000.0,3.0,0.0,1.0,16,2.4,Gasoline,235.0HP 3.2L Straight 6 Cylinder Engine Gasoline Fuel,A/T,None reported,Yes
JEEP,WRANGLER UNLIMITED SAHARA,2009,9100.0,180036.0,3.0,0.0,1.0,15,2.25,Gasoline,202.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,Yes
LAND,ROVER DISCOVERY HSE LUXURY,2017,33500.0,57918.0,3.0,0.0,1.0,7,1.05,Gasoline,340.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,None reported,Yes
BMW,340 I,2017,26500.0,98600.0,3.0,0.0,1.0,7,1.05,Gasoline,320.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,Yes
FORD,F-250 LARIAT,2018,55000.0,120000.0,3.0,0.0,1.0,6,0.8999999999999999,Diesel,450.0HP 6.7L 8 Cylinder Engine Diesel Fuel,6-Speed A/T,At least 1 accident or damage reported,Yes
BMW,M3 COMPETITION,2022,80000.0,14269.0,3.0,0.0,1.0,2,0.3,Gasoline,503.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,Yes
LEXUS,LC 500 BASE,2022,89000.0,6875.0,3.0,0.0,1.0,2,0.3,Gasoline,471.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,A/T,None reported,Yes
HONDA,CR-V TOURING,2019,28324.0,55100.0,5.0,443.0,0.6978171896316507,5,0.75,Gasoline,1.5L I4 16V GDI DOHC Turbo,Automatic CVT,None reported,
PORSCHE,PANAMERA S,2012,41500.0,49000.0,3.0,0.0,1.0,12,1.7999999999999998,Gasoline,400.0HP 4.8L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,,
BMW,750 I,2009,15000.0,74600.0,3.0,0.0,1.0,15,2.25,Gasoline,400.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,A/T,None reported,Yes
AUDI,A7 3.0T PREMIUM,2019,41500.0,45900.0,3.0,0.0,1.0,5,0.75,Hybrid,335.0HP 3.0L V6 Cylinder Engine Gasoline/Mild Electric Hybrid,Transmission w/Dual Shift Mode,At least 1 accident or damage reported,Yes
CHRYSLER,200 LIMITED,2015,12468.0,95271.0,5.0,0.0,1.0,9,1.35,E85 Flex Fuel,184.0HP 2.4L 4 Cylinder Engine Flex Fuel Capability,A/T,,
FORD,F-150 XL,2021,33172.0,88883.0,3.0,0.0,1.0,3,0.4499999999999999,Gasoline,2.7L V6 24V PDI DOHC Twin Turbo,10-Speed Automatic,None reported,Yes
DODGE,GRAND CARAVAN R/T,2013,35000.0,43000.0,4.0,0.0,1.0,11,1.65,E85 Flex Fuel,283.0HP 3.6L V6 Cylinder Engine Flex Fuel Capability,6-Speed A/T,None reported,Yes
FORD,FOCUS SE,2018,12000.0,33700.0,5.0,273.0,0.8137789904502046,6,0.8999999999999999,E85 Flex Fuel,160.0HP 2.0L 4 Cylinder Engine Flex Fuel Capability,A/T,At least 1 accident or damage reported,Yes
RAM,2500 BIG HORN,2016,43640.0,95115.0,3.0,0.0,1.0,8,1.2,Diesel,6.7L I6 24V DDI OHV Turbo Diesel,6-Speed Automatic,None reported,Yes
LOTUS,ELISE BASE,2005,44000.0,25250.0,3.0,0.0,1.0,19,2.85,Gasoline,190.0HP 1.8L 4 Cylinder Engine Gasoline Fuel,M/T,,
CHEVROLET,CORVETTE BASE,2007,27500.0,20200.0,3.0,0.0,1.0,17,2.55,Gasoline,400.0HP 6.0L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,None reported,Yes
AUDI,ALLROAD 2.0T PRESTIGE,2013,17900.0,104457.0,3.0,0.0,1.0,11,1.65,Gasoline,211.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,Yes
MCLAREN,570S SPIDER,2018,171900.0,8984.0,3.0,0.0,1.0,6,0.8999999999999999,Gasoline,3.8L V8 32V MPFI DOHC Twin Turbo,7-Speed Automatic with Auto-Shift,None reported,
CHEVROLET,EXPRESS 2500 WORK VAN,2017,41400.0,76000.0,3.0,0.0,1.0,7,1.05,Gasoline,285.0HP 4.8L 8 Cylinder Engine Gasoline Fuel,A/T,None reported,Yes
CHEVROLET,TRAVERSE HIGH COUNTRY,2020,39244.0,56247.0,3.0,0.0,1.0,4,0.6,Gasoline,3.6L V6 24V GDI DOHC,9-Speed Automatic,None reported,Yes
JEEP,WRANGLER S,1994,15000.0,50750.0,3.0,0.0,1.0,30,4.5,–,–,5-Speed M/T,None reported,Yes
ACURA,ILX TECHNOLOGY PLUS PACKAGE,2016,21000.0,61000.0,3.0,0.0,1.0,8,1.2,Gasoline,201.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,Yes
CHEVROLET,CAMARO 1LT,2019,27599.0,9111.0,3.0,0.0,1.0,5,0.75,Gasoline,3.6L V6 GDI DOHC,8-Speed Automatic,None reported,
LEXUS,ES 350 BASE,2015,21998.0,100900.0,3.0,0.0,1.0,9,1.35,Gasoline,3.5 Liter,Automatic,None reported,
FORD,F-150 XLT,2021,43430.0,24207.0,5.0,0.0,1.0,3,0.4499999999999999,Gasoline,2.7L V6 24V PDI DOHC Twin Turbo,10-Speed Automatic,None reported,Yes
TESLA,MODEL Y LONG RANGE,2022,47998.0,9411.0,5.0,0.0,1.0,2,0.3,,Dual Motor - Standard,Automatic,None reported,
CHEVROLET,CORVETTE Z06,2006,47500.0,21000.0,3.0,0.0,1.0,18,2.6999999999999997,Gasoline,505.0HP 7.0L 8 Cylinder Engine Gasoline Fuel,6-Speed M/T,None reported,Yes
CADILLAC,CTS 3.6L PREMIUM LUXURY,2019,22500.0,136150.0,5.0,5.0,0.9965893587994544,5,0.75,Gasoline,335.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,At least 1 accident or damage reported,Yes
BMW,M3 BASE,2009,28750.0,78414.0,3.0,0.0,1.0,15,2.25,Gasoline,420.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,At least 1 accident or damage reported,Yes
MAZDA,MAZDA3 FWD W/PREFERRED PACKAGE,2019,19900.0,60800.0,3.0,0.0,1.0,5,0.75,Gasoline,186.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,None reported,Yes
FORD,MAVERICK XLT,2022,34000.0,16400.0,4.0,71.0,0.951568894952251,2,0.3,Hybrid,191.0HP 2.5L 4 Cylinder Engine Gas/Electric Hybrid,CVT Transmission,None reported,Yes
TOYOTA,HIGHLANDER HYBRID LIMITED,2018,35707.0,62200.0,5.0,145.0,0.9010914051841746,6,0.8999999999999999,Hybrid,306.0HP 3.5L V6 Cylinder Engine Gas/Electric Hybrid,CVT Transmission,None reported,Yes
BMW,X6 XDRIVE40I,2021,53998.0,72903.0,3.0,0.0,1.0,3,0.4499999999999999,Hybrid,3.0 Liter Turbo,SCHEDULED FOR OR IN PRODUCTION,At least 1 accident or damage reported,
LINCOLN,TOWN CAR SIGNATURE,2003,5000.0,142215.0,3.0,0.0,1.0,21,3.15,Gasoline,239.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,4-Speed A/T,None reported,Yes
MERCEDES-BENZ,SL-CLASS SL550 ROADSTER,2007,8000.0,150000.0,3.0,0.0,1.0,17,2.55,Gasoline,382.0HP 5.5L 8 Cylinder Engine Gasoline Fuel,A/T,None reported,Yes
FORD,MUSTANG GT,1998,12500.0,49170.0,3.0,0.0,1.0,26,3.9,Gasoline,225.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,A/T,None reported,Yes
CHEVROLET,SUBURBAN 1500 LT,2015,18000.0,167500.0,4.0,0.0,1.0,9,1.35,Gasoline,355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,None reported,Yes
FORD,FUSION SE,2016,11000.0,110450.0,5.0,891.0,0.3922237380627558,8,1.2,Gasoline,231.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,None reported,Yes
AUDI,S4 3.0T PREMIUM PLUS,2014,23000.0,106000.0,3.0,0.0,1.0,10,1.5,Gasoline,333.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,6-Speed M/T,At least 1 accident or damage reported,Yes
CHEVROLET,SUBURBAN PREMIER,2017,34900.0,92728.0,3.0,0.0,1.0,7,1.05,Gasoline,355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,None reported,Yes
FORD,BRONCO BIG BEND,2022,44000.0,17000.0,3.0,0.0,1.0,2,0.3,Gasoline,275.0HP 2.3L 4 Cylinder Engine Gasoline Fuel,A/T,None reported,Yes
FORD,F-250 XL,2016,22000.0,75200.0,3.0,0.0,1.0,8,1.2,E85 Flex Fuel,385.0HP 6.2L 8 Cylinder Engine Flex Fuel Capability,6-Speed A/T,None reported,Yes
DODGE,CHALLENGER SRT HELLCAT,2015,64990.0,1800.0,3.0,0.0,1.0,9,1.35,Gasoline,707.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,A/T,None reported,Yes
TOYOTA,TACOMA TRD SPORT,2019,39598.0,36283.0,3.0,0.0,1.0,5,0.75,Gasoline,3.5 Liter,Automatic,None reported,
AUDI,Q5 S LINE PREMIUM PLUS,2023,47798.0,6682.0,3.0,0.0,1.0,1,0.15,Hybrid,2.0 Liter TFSI,Automatic,None reported,
JEEP,WRANGLER SPORT,2018,28999.0,23399.0,3.0,1366.0,0.068212824010914,6,0.8999999999999999,Gasoline,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic,None reported,
GENESIS,G80 3.8,2017,29500.0,29720.0,5.0,30.0,0.9795361527967258,7,1.05,Gasoline,311.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,Yes
MERCEDES-BENZ,SL-CLASS SL63 AMG ROADSTER,2009,44850.0,56000.0,3.0,0.0,1.0,15,2.25,Gasoline,518.0HP 6.3L 8 Cylinder Engine Gasoline Fuel,A/T,None reported,Yes
LEXUS,LX 570 THREE-ROW,2020,73000.0,59419.0,3.0,0.0,1.0,4,0.6,Gasoline,383.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,A/T,None reported,Yes
KIA,STINGER GT2,2018,32500.0,69100.0,3.0,0.0,1.0,6,0.8999999999999999,Gasoline,365.0HP 3.3L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,Yes
NISSAN,GT-R PREMIUM,2021,131999.0,22185.0,3.0,0.0,1.0,3,0.4499999999999999,Gasoline,3.8L V6 24V MPFI DOHC Twin Turbo,6-Speed Automatic with Auto-Shift,None reported,Yes
CHEVROLET,TRAILBLAZER SS,2008,47900.0,29586.0,3.0,0.0,1.0,16,2.4,Gasoline,390.0HP 6.0L 8 Cylinder Engine Gasoline Fuel,A/T,None reported,Yes
CHEVROLET,SILVERADO 2500 WT,2021,41885.0,63866.0,3.0,15.0,0.9897680763983628,3,0.4499999999999999,Gasoline,6.6L V8 16V GDI OHV,Automatic,None reported,Yes
CHEVROLET,SUBURBAN LTZ,2016,29748.0,135484.0,3.0,0.0,1.0,8,1.2,Gasoline,5.3L V8 16V GDI OHV,6-Speed Automatic,,
MERCEDES-BENZ,E-CLASS E 350,2014,17900.0,78500.0,3.0,0.0,1.0,10,1.5,Gasoline,302.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,7-Speed A/T,At least 1 accident or damage reported,Yes
BMW,M3 BASE,2012,51900.0,7982.0,3.0,0.0,1.0,12,1.7999999999999998,Gasoline,414.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,,
BENTLEY,CONTINENTAL GT V8,2022,269991.0,1795.0,3.0,0.0,1.0,2,0.3,Gasoline,"4L V-8 gasoline direct injection, DOHC, variable valve control,",Automatic,None reported,
